1632137440,3759.39,4504.50,0.00,31.94,100.00,97879.25,416.00,89,48, Mon, 21/09/20, 11:30:40
1632137558,3759.39,4504.50,0.00,31.92,100.00,97879.90,515.00,89,49, Mon, 21/09/20, 11:32:38
1632137676,3759.39,4504.50,0.00,32.06,100.00,97876.24,981.00,88,50, Mon, 21/09/20, 11:34:36
1632137795,3759.39,4504.50,0.00,32.81,100.00,97876.11,1131.00,93,51, Mon, 21/09/20, 11:36:35
1632137913,3731.34,4545.45,0.00,33.74,100.00,97873.20,1356.00,93,52, Mon, 21/09/20, 11:38:33
1632138032,3759.39,4545.45,0.00,34.75,100.00,97868.99,1552.00,93,53, Mon, 21/09/20, 11:40:32
1632138150,3759.39,4545.45,0.00,35.61,100.00,97867.61,1543.00,93,54, Mon, 21/09/20, 11:42:30
1632138269,3787.87,4545.45,0.00,36.45,100.00,97860.63,1812.00,93,55, Mon, 21/09/20, 11:44:29
1632138388,3759.39,4629.62,0.00,37.20,100.00,97867.09,1962.00,91,56, Mon, 21/09/20, 11:46:28
1632138506,3787.87,4587.15,0.00,37.84,100.00,97862.51,1928.00,94,57, Mon, 21/09/20, 11:48:26
1632138625,3787.87,4587.15,0.00,38.22,100.00,97866.12,1890.00,94,58, Mon, 21/09/20, 11:50:25
1632138744,3787.87,4629.62,0.00,38.38,90.75,97861.19,1892.00,95,59, Mon, 21/09/20, 11:52:24
1632138867,3759.39,4629.62,0.00,38.66,91.73,97859.14,1902.00,85,60, Mon, 21/09/20, 11:54:27
1632138965,3816.79,4672.89,0.00,38.93,92.33,97857.38,1819.00,95,61, Mon, 21/09/20, 11:56:05
1632139065,3816.79,4672.89,0.00,39.11,86.94,97856.74,1727.00,95,62, Mon, 21/09/20, 11:57:45
1632139184,3816.79,4629.62,0.00,39.09,84.77,97855.12,1324.00,95,63, Mon, 21/09/20, 11:59:44
1632139302,3816.79,4716.98,0.00,38.54,85.31,97851.47,1256.00,95,64, Mon, 21/09/20, 12:01:42
1632139421,3816.79,4672.89,0.00,37.45,88.96,97844.57,1519.00,95,65, Mon, 21/09/20, 12:03:41
1632139540,3787.87,4672.89,0.00,37.13,95.49,97834.99,1746.00,95,66, Mon, 21/09/20, 12:05:40
1632139663,3816.79,4716.98,0.00,37.58,88.67,97837.62,1722.00,95,67, Mon, 21/09/20, 12:07:43
1632139782,3816.79,4672.89,0.00,38.18,95.46,97832.07,1634.00,95,68, Mon, 21/09/20, 12:09:42
1632139901,3816.79,4716.98,0.00,38.52,93.17,97828.90,1420.00,96,69, Mon, 21/09/20, 12:11:41
1632140020,3816.79,4716.98,0.00,38.27,81.27,97827.05,692.00,93,70, Mon, 21/09/20, 12:13:40
1632140139,3816.79,4672.89,0.00,37.15,87.24,97825.51,417.00,88,71, Mon, 21/09/20, 12:15:39
1632140258,3816.79,4672.89,0.00,35.95,97.41,97825.32,292.00,91,72, Mon, 21/09/20, 12:17:38
1632140367,3816.79,4716.98,0.00,35.04,100.00,97815.80,255.00,91,73, Mon, 21/09/20, 12:19:27
1632140486,3787.87,4672.89,0.00,34.22,100.00,97819.99,250.00,91,74, Mon, 21/09/20, 12:21:26
1632140609,3787.87,4672.89,0.00,33.59,100.00,97808.80,271.00,91,75, Mon, 21/09/20, 12:23:29
1632140728,3816.79,4672.89,0.00,33.15,100.00,97809.77,222.00,91,76, Mon, 21/09/20, 12:25:28
